loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
908,908,24,110792.67,3.906,20,240,Student Loan,Dalhousie University,Halifax,Nova Scotia,139169.35243634798,28376.682436347983,79.61,2024-12-02,2025-01-15,2044-12-02,105787.17,Active,Royal Bank of Canada,3,665.91,0
909,909,30,126536.24,4.818,25,300,Education Line of Credit,Carleton University,Ottawa,Ontario,164577.30323864144,38041.063238641436,76.89,2025-04-02,2025-05-25,2050-04-02,126536.24,Active,CIBC,2,726.36,12
910,910,29,168027.3,4.643,20,240,Student Loan,University of Waterloo,Waterloo,Ontario,268185.9558166993,100158.65581669932,62.65,2021-05-02,2022-05-04,2041-05-02,139859.9,Active,TD Canada Trust,3,1076.04,0
911,911,7,174553.46,3.977,15,180,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,197331.50215917997,22778.042159179982,88.46,2023-12-02,2024-05-08,2038-12-02,162896.17,Active,Provincial Student Aid,3,1289.14,12
912,912,8,216807.32,4.822,20,240,Graduate Student Loan,NAIT,Edmonton,Alberta,278181.165397131,61373.845397130994,77.94,2024-12-02,2025-01-20,2044-12-02,207928.45,Active,Bank of Nova Scotia,4,1409.6,0
913,913,7,263091.27,3.047,20,240,Graduate Student Loan,Memorial University,St. John's,Newfoundland,378230.736435969,115139.46643596899,69.56,2025-03-02,2025-05-25,2045-03-02,257467.74,Active,TD Canada Trust,4,1465.3,6
914,914,12,135563.37,5.377,15,180,Education Line of Credit,McGill University,Montreal,Quebec,211419.67573859665,75856.30573859665,64.12,2025-01-02,2025-03-06,2040-01-02,131060.66,Active,Canada Student Loans Program,3,1098.84,6
915,915,11,283096.19,8.83,20,240,Private Education Loan,McMaster University,Hamilton,Ontario,350244.74581365194,67148.55581365194,80.83,2024-11-02,2024-12-04,2044-11-02,278152.83,In Deferment,RBC Student Banking,5,2516.22,6
916,916,14,289630.68,7.589,25,300,Private Education Loan,Memorial University,St. John's,Newfoundland,396225.8898167224,106595.20981672243,73.1,2025-04-02,2025-06-02,2050-04-02,287646.74,Active,BMO Student Banking Program,5,2157.14,6
917,917,25,81770.76,7.399,15,180,Education Line of Credit,University of Calgary,Calgary,Alberta,108259.03764916389,26488.277649163894,75.53,2021-10-02,2023-05-10,2036-10-02,65863.43,Active,Bank of Montreal,2,753.34,0
918,918,29,149519.81,8.324,25,300,Parent PLUS Loan,University of Toronto,Toronto,Ontario,177550.13627074743,28030.326270747435,84.21,2023-04-02,2024-01-06,2048-04-02,144565.6,Active,Scotiabank Student Line of Credit,2,1186.29,6
919,919,6,120408.07,4.618,15,180,Professional Student Loan,NAIT,Edmonton,Alberta,148827.8314911851,28419.761491185083,80.9,2021-11-02,2023-09-15,2036-11-02,99798.59,Active,CIBC,3,928.39,12
920,920,14,71087.98,3.536,15,180,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,102371.47028087372,31283.490280873724,69.44,2021-07-02,2023-09-13,2036-07-02,56675.61,Active,Royal Bank of Canada,2,509.45,12
921,921,4,215229.4,4.341,15,180,Student Loan,University of Alberta,Edmonton,Alberta,273653.8542296053,58424.4542296053,78.65,2021-11-02,2023-01-08,2036-11-02,177714.85,Active,Scotiabank Student Line of Credit,4,1629.05,12
922,922,31,335279.45,11.587,20,240,Parent PLUS Loan,University of Ottawa,Ottawa,Ontario,379765.91600760317,44486.46600760316,88.29,2021-08-02,2023-01-11,2041-08-02,315755.02,Active,Bank of Montreal,4,3595.64,12
923,923,34,119146.47,10.956,20,240,Parent PLUS Loan,University of Saskatchewan,Saskatoon,Saskatchewan,183379.71914855496,64233.249148554954,64.97,2023-07-02,2023-08-23,2043-07-02,115957.73,Active,BMO Student Banking Program,3,1226.25,12
924,924,27,212686.48,3.562,25,300,Graduate Student Loan,Queen's University,Kingston,Ontario,262342.78165066906,49656.30165066905,81.07,2022-07-02,2023-09-01,2047-07-02,191511.73,Active,CIBC,3,1071.84,0
925,925,8,160341.76,2.734,25,300,Graduate Student Loan,Simon Fraser University,Burnaby,British Columbia,187753.41956364913,27411.659563649126,85.4,2024-09-02,2024-11-15,2049-09-02,157712.5,Active,Canada Student Loans Program,4,738.36,12
926,926,41,130452.02,12.029,20,240,Private Education Loan,NAIT,Edmonton,Alberta,205643.84883541716,75191.82883541715,63.44,2024-10-02,2024-12-21,2044-10-02,128785.89,Active,Bank of Montreal,4,1439.03,6
927,927,8,218768.76,10.325,25,300,Private Education Loan,University of Alberta,Edmonton,Alberta,246243.2991028424,27474.53910284239,88.84,2022-10-02,2022-11-13,2047-10-02,210918.16,In Deferment,Provincial Student Aid,3,2038.29,0
928,928,22,176777.84,4.05,15,180,Graduate Student Loan,Concordia University,Montreal,Quebec,251257.54149842224,74479.70149842225,70.36,2023-03-02,2024-05-02,2038-03-02,153439.78,Active,Bank of Montreal,3,1312.04,6
929,929,2,182397.53,4.637,15,180,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,227664.59304651775,45267.06304651775,80.12,2021-09-02,2023-01-13,2036-09-02,139389.21,Active,Royal Bank of Canada,3,1408.13,0
930,930,3,240699.33,7.3,15,180,Parent PLUS Loan,Concordia University,Montreal,Quebec,333909.0661154402,93209.73611544023,72.09,2025-08-02,2025-10-19,2040-08-02,239215.25,Active,Royal Bank of Canada,4,2204.04,6
931,931,35,303135.09,11.599,20,240,Private Education Loan,McGill University,Montreal,Quebec,407610.9587790108,104475.86877901078,74.37,2022-12-02,2023-02-22,2042-12-02,287435.05,Active,RBC Student Banking,5,3253.43,0
932,932,14,180937.1,5.598,15,180,Education Line of Credit,University of Toronto,Toronto,Ontario,218275.0150165447,37337.91501654469,82.89,2024-12-02,2025-02-06,2039-12-02,174362.65,Active,Provincial Student Aid,4,1487.83,6
933,933,35,74953.11,9.127,20,240,Private Education Loan,McMaster University,Hamilton,Ontario,110424.6560578571,35471.54605785709,67.88,2026-04-02,2026-06-24,2046-04-02,74953.11,In Grace Period,Scotiabank Student Line of Credit,2,680.51,12
934,934,32,250616.61,7.813,25,300,Education Line of Credit,McMaster University,Hamilton,Ontario,305354.0030012863,54737.39300128631,82.07,2022-08-02,2023-09-13,2047-08-02,238948.29,Active,BMO Student Banking Program,5,1903.36,6
935,935,5,337132.39,10.283,25,300,Parent PLUS Loan,Queen's University,Kingston,Ontario,493408.8692099453,156276.4792099453,68.33,2024-04-02,2024-06-11,2049-04-02,332442.33,Active,BMO Student Banking Program,5,3131.04,6
936,936,34,335746.81,4.438,20,240,Student Loan,University of Ottawa,Ottawa,Ontario,388584.56245002034,52837.75245002034,86.4,2021-04-02,2024-05-07,2041-04-02,290081.08,In Deferment,Royal Bank of Canada,4,2112.88,12
937,937,1,127013.61,7.474,15,180,Education Line of Credit,University of Toronto,Toronto,Ontario,152293.10575851265,25279.495758512654,83.4,2025-05-02,2025-07-24,2040-05-02,125067.15,Active,RBC Student Banking,3,1175.56,6
938,938,21,253606.03,5.529,20,240,Education Line of Credit,University of Alberta,Edmonton,Alberta,350957.367571692,97351.33757169198,72.26,2018-06-02,2023-05-08,2038-06-02,195109.19,Active,TD Student Line of Credit,5,1748.68,12
939,939,26,167715.85,8.751000000000001,15,180,Private Education Loan,Simon Fraser University,Burnaby,British Columbia,275675.5164933502,107959.6664933502,60.84,2021-03-02,2022-09-07,2036-03-02,141134.74,Active,CIBC,3,1676.33,12
940,940,42,269439.2,3.824,25,300,Professional Student Loan,York University,Toronto,Ontario,428171.44328404573,158732.24328404572,62.93,2026-02-02,2026-04-17,2051-02-02,268901.67,Active,BMO Student Banking Program,5,1396.15,0
941,941,10,315147.14,3.452,20,240,Professional Student Loan,University of Waterloo,Waterloo,Ontario,352781.28247088724,37634.14247088722,89.33,2024-02-02,2024-04-13,2044-02-02,290525.09,Active,TD Student Line of Credit,5,1819.96,0
942,942,37,141060.39,3.948,25,300,Student Loan,University of Manitoba,Winnipeg,Manitoba,167482.3044645569,26421.914464556874,84.22,2021-10-02,2023-01-04,2046-10-02,128631.55,Active,TD Canada Trust,3,740.52,12
943,943,1,161908.83,4.343,15,180,Student Loan,Carleton University,Ottawa,Ontario,184630.69436135583,22721.864361355838,87.69,2025-05-02,2025-06-15,2040-05-02,158687.27,Active,National Bank of Canada,3,1225.64,6
944,944,4,196965.52,5.889,25,300,Education Line of Credit,Simon Fraser University,Burnaby,British Columbia,269204.6386881557,72239.1186881557,73.17,2025-04-02,2025-06-19,2050-04-02,196965.52,Active,Provincial Student Aid,5,1255.72,12
945,945,3,190801.86,3.164,15,180,Professional Student Loan,University of Toronto,Toronto,Ontario,254557.68866945273,63755.82866945275,74.95,2018-12-02,2023-09-04,2033-12-02,113936.48,Active,Canada Student Loans Program,5,1332.74,6
946,946,25,203929.16,4.016,20,240,Student Loan,University of Manitoba,Winnipeg,Manitoba,312853.53288553096,108924.37288553096,65.18,2025-02-02,2025-04-14,2045-02-02,202817.29,Active,CIBC,4,1237.49,12
947,947,39,160345.48,3.787,15,180,Graduate Student Loan,NAIT,Edmonton,Alberta,253083.863303163,92738.38330316299,63.36,2025-10-02,2025-11-04,2040-10-02,160345.48,In Grace Period,Canada Student Loans Program,3,1169.01,12
948,948,22,152206.85,3.721,15,180,Graduate Student Loan,Concordia University,Montreal,Quebec,201875.59587778337,49668.74587778337,75.4,2021-01-02,2023-01-14,2036-01-02,108260.13,Active,Canada Student Loans Program,4,1104.69,0
949,949,9,226027.88,10.559,25,300,Parent PLUS Loan,Carleton University,Ottawa,Ontario,363490.0258422514,137462.14584225137,62.18,2022-09-02,2023-09-09,2047-09-02,217980.22,Active,RBC Student Banking,4,2143.65,0
950,950,2,226807.99,4.673,20,240,Graduate Student Loan,York University,Toronto,Ontario,345647.3906977163,118839.40069771634,65.62,2023-10-02,2023-11-29,2043-10-02,216146.55,Active,Scotiabank Student Line of Credit,4,1456.17,12
951,951,1,201609.93,4.789,25,300,Student Loan,York University,Toronto,Ontario,246249.45814039485,44639.52814039486,81.87,2026-02-02,2026-03-15,2051-02-02,201609.93,In Grace Period,Bank of Montreal,3,1153.94,12
952,952,19,170733.75,11.853,25,300,Parent PLUS Loan,University of Alberta,Edmonton,Alberta,253967.9616846407,83234.2116846407,67.23,2022-03-02,2024-01-07,2047-03-02,166592.2,Active,Scotiabank Student Line of Credit,5,1779.69,12
953,953,32,82404.06,5.108,20,240,Professional Student Loan,McGill University,Montreal,Quebec,114081.9876531118,31677.92765311181,72.23,2022-03-02,2024-09-06,2042-03-02,74488.15,Active,Provincial Student Aid,2,548.76,12
954,954,6,119174.46,3.871,20,240,Student Loan,NAIT,Edmonton,Alberta,160012.94243797948,40838.48243797947,74.48,2025-12-02,2026-02-28,2045-12-02,117849.42,Active,Scotiabank Student Line of Credit,2,714.1,0
955,955,27,113479.73,12.173,20,240,Private Education Loan,Carleton University,Ottawa,Ontario,178349.1977240828,64869.4677240828,63.63,2022-03-02,2023-09-10,2042-03-02,107476.38,Active,Provincial Student Aid,3,1263.22,6
956,956,14,332994.99,4.605,15,180,Education Line of Credit,University of Victoria,Victoria,British Columbia,382194.43200009136,49199.44200009137,87.13,2022-10-02,2022-11-14,2037-10-02,292144.06,Active,Royal Bank of Canada,5,2565.3,12
957,957,22,292548.58,12.019,20,240,Private Education Loan,NAIT,Edmonton,Alberta,473950.4444751418,181401.8644751418,61.73,2022-02-02,2023-05-05,2042-02-02,278989.72,Active,CIBC,5,3225.09,12
958,958,5,123639.69,7.982,20,240,Education Line of Credit,Simon Fraser University,Burnaby,British Columbia,146187.89644313796,22548.206443137955,84.58,2023-07-02,2023-09-04,2043-07-02,118915.14,Active,TD Student Line of Credit,3,1032.79,12
959,959,41,109385.66,2.599,20,240,Professional Student Loan,McGill University,Montreal,Quebec,140698.06899552967,31312.408995529666,77.74,2023-07-02,2024-05-09,2043-07-02,101916.83,Active,Bank of Montreal,3,584.93,12
960,960,12,217328.05,3.738,20,240,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,241962.61569728574,24634.565697285754,89.82,2023-12-02,2024-01-15,2043-12-02,199504.79,Active,RBC Student Banking,3,1287.16,0
961,961,39,295042.8,6.295,25,300,Education Line of Credit,Carleton University,Ottawa,Ontario,347274.8821460602,52232.08214606019,84.96,2022-10-02,2023-01-03,2047-10-02,278970.99,Active,Bank of Nova Scotia,5,1954.52,6
962,962,29,380467.38,11.867,25,300,Parent PLUS Loan,York University,Toronto,Ontario,437170.5111929166,56703.1311929166,87.03,2021-03-02,2024-05-06,2046-03-02,367477.03,Active,CIBC,5,3969.83,12
963,963,9,225985.72,9.236,25,300,Private Education Loan,Simon Fraser University,Burnaby,British Columbia,358170.43525427295,132184.71525427295,63.09,2022-03-02,2023-05-02,2047-03-02,216153.07,Active,TD Canada Trust,4,1933.12,6
964,964,18,179421.01,7.982,20,240,Parent PLUS Loan,Carleton University,Ottawa,Ontario,230942.2229207689,51521.212920768885,77.69,2023-05-02,2023-06-09,2043-05-02,171860.81,Active,Royal Bank of Canada,3,1498.74,12
965,965,32,110136.49,3.492,15,180,Graduate Student Loan,University of Alberta,Edmonton,Alberta,168255.95243253905,58119.46243253905,65.46,2021-07-02,2023-05-08,2036-07-02,81264.28,Active,National Bank of Canada,2,786.91,0
966,966,37,196355.19,4.601,15,180,Graduate Student Loan,Concordia University,Montreal,Quebec,294693.42543963995,98338.23543963995,66.63,2020-04-02,2022-09-09,2035-04-02,138468.37,Active,National Bank of Canada,5,1512.26,6
967,967,10,83477.13,6.288,25,300,Education Line of Credit,Ryerson University,Toronto,Ontario,93726.18301469614,10249.05301469614,89.06,2025-10-02,2025-11-09,2050-10-02,82776.72,Active,Royal Bank of Canada,2,552.64,0
968,968,22,248139.95,5.056,25,300,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,307649.02455512166,59509.07455512165,80.66,2021-07-02,2024-01-12,2046-07-02,221580.78,Active,Royal Bank of Canada,4,1458.71,0
969,969,41,107790.17,4.626,15,180,Student Loan,Carleton University,Ottawa,Ontario,177665.13023668833,69874.96023668833,60.67,2025-01-02,2025-02-09,2040-01-02,101378.71,Active,Provincial Student Aid,2,831.55,0
970,970,34,202153.82,3.362,15,180,Graduate Student Loan,Carleton University,Ottawa,Ontario,309013.0055156217,106859.18551562168,65.42,2023-03-02,2023-04-16,2038-03-02,174176.46,Active,Bank of Montreal,5,1431.5,6
971,971,20,286199.73,10.939,20,240,Private Education Loan,Concordia University,Montreal,Quebec,378601.9176857403,92402.1876857403,75.59,2023-05-02,2023-07-03,2043-05-02,272531.19,Active,BMO Student Banking Program,5,2942.25,0
972,972,34,149258.0,4.2379999999999995,20,240,Graduate Student Loan,University of Manitoba,Winnipeg,Manitoba,166491.457872602,17233.45787260201,89.65,2020-05-02,2022-09-04,2040-05-02,122833.21,Active,Bank of Nova Scotia,3,923.3,12
973,973,22,62333.86,3.48,20,240,Student Loan,University of Manitoba,Winnipeg,Manitoba,99006.25117698265,36672.39117698265,62.96,2023-02-02,2023-04-02,2043-02-02,57477.44,Active,CIBC,2,360.87,12
974,974,34,260911.93,4.458,25,300,Professional Student Loan,University of Waterloo,Waterloo,Ontario,371574.03408207675,110662.10408207675,70.22,2023-08-02,2023-09-09,2048-08-02,251074.6,Active,Bank of Nova Scotia,5,1444.02,12
975,975,10,68122.96,3.928,20,240,Professional Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,86644.8829527391,18521.9229527391,78.62,2023-03-02,2024-01-11,2043-03-02,63253.32,Active,Scotiabank Student Line of Credit,2,410.23,12
976,976,38,281071.37,3.56,25,300,Graduate Student Loan,University of Victoria,Victoria,British Columbia,332736.7237704225,51665.35377042252,84.47,2023-10-02,2023-12-19,2048-10-02,262828.89,Active,National Bank of Canada,5,1416.17,0
977,977,24,93067.32,4.1850000000000005,20,240,Professional Student Loan,University of Victoria,Victoria,British Columbia,109070.27240311839,16002.952403118383,85.33,2022-01-02,2023-05-12,2042-01-02,82704.67,Active,National Bank of Canada,2,573.08,12
978,978,16,118996.48,7.835,25,300,Education Line of Credit,Queen's University,Kingston,Ontario,171441.77787030122,52445.29787030122,69.41,2024-03-02,2024-05-11,2049-03-02,115518.74,Active,National Bank of Canada,3,905.47,0
979,979,13,91825.49,2.835,15,180,Professional Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,109070.2096313466,17244.719631346597,84.19,2021-10-02,2023-01-11,2036-10-02,68244.86,Active,CIBC,2,626.87,0
980,980,23,163492.59,3.565,15,180,Graduate Student Loan,Carleton University,Ottawa,Ontario,216450.29538325753,52957.70538325753,75.53,2021-01-02,2024-09-13,2036-01-02,120811.06,Active,Royal Bank of Canada,4,1174.01,6
981,981,5,208789.66,4.22,20,240,Graduate Student Loan,Concordia University,Montreal,Quebec,303747.43840253865,94957.77840253865,68.74,2019-11-02,2023-09-11,2039-11-02,159051.85,Active,Royal Bank of Canada,4,1289.56,0
982,982,36,144658.75,4.872,15,180,Professional Student Loan,McMaster University,Hamilton,Ontario,183160.34618877858,38501.59618877858,78.98,2023-02-02,2023-04-02,2038-02-02,126006.63,Active,CIBC,3,1134.33,6
983,983,11,198248.31,3.437,20,240,Graduate Student Loan,NAIT,Edmonton,Alberta,232626.40924580995,34378.09924580995,85.22,2025-12-02,2026-01-03,2045-12-02,198248.31,In Grace Period,RBC Student Banking,3,1143.35,6
984,984,6,307342.95,5.112,20,240,Graduate Student Loan,McGill University,Montreal,Quebec,411870.4533587396,104527.5033587396,74.62,2018-09-02,2023-09-12,2038-09-02,237161.04,Active,Canada Student Loans Program,5,2047.39,12
985,985,35,217824.48,5.057,15,180,Education Line of Credit,Simon Fraser University,Burnaby,British Columbia,247096.6891972114,29272.2091972114,88.15,2020-06-02,2022-05-15,2035-06-02,150859.25,Active,TD Student Line of Credit,4,1729.02,0
986,986,25,293581.79,4.5649999999999995,25,300,Student Loan,University of Toronto,Toronto,Ontario,431967.48136631155,138385.69136631157,67.96,2019-05-02,2024-09-13,2044-05-02,241653.45,Active,Bank of Montreal,5,1642.67,0
987,987,41,194367.91,9.933,15,180,Parent PLUS Loan,York University,Toronto,Ontario,224995.1695351407,30627.259535140707,86.39,2023-04-02,2024-01-08,2038-04-02,174673.33,In Deferment,BMO Student Banking Program,3,2080.73,0
988,988,23,232453.09,10.92,25,300,Private Education Loan,University of British Columbia,Vancouver,British Columbia,318668.8084633304,86215.71846333038,72.95,2025-06-02,2025-07-16,2050-06-02,231846.68,Active,Canada Student Loans Program,5,2264.87,6
989,989,22,142702.93,4.829000000000001,15,180,Graduate Student Loan,Memorial University,St. John's,Newfoundland,214932.87786762085,72229.94786762085,66.39,2023-01-02,2023-02-01,2038-01-02,119884.3,Active,Canada Student Loans Program,3,1115.81,0
990,990,32,89129.41,8.302,25,300,Private Education Loan,University of British Columbia,Vancouver,British Columbia,114431.08658455768,25301.676584557674,77.89,2022-05-02,2024-09-08,2047-05-02,85610.12,Active,Canada Student Loans Program,2,705.84,12
